sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
sondage ap : la majorite des americains ont des prejuges contre les noirs,sondage ap : la majorite des prejuges contre les noirs,0.71999997,0.9157064,0.3900572,0.4671198397598749
source ap : les peaux-rouges a echanger contre le choix n2,les peaux-rouges s'echangent contre le choix n2,0.84,0.87040365,0.41184965,0.284145727045757
"la chine prevoit une augmentation du budget de la defense de 11,2% en 2012","les depenses de defense de la chine en hausse de 11,2",0.8,0.61845165,0.2613074,0.2455152853756309
une serie d'explosions en irak tue au moins 32 personnes,un fort seisme en italie tue au moins six personnes,0.0,0.38349512,0.18721375,0.2436416855132604
le president equatorien correa declare qu'aucune decision n'a ete prise sur l'asile d'assange,l'equateur doit encore se prononcer sur l'asile d'assange,0.76,0.7080523,0.26603428,0.3528460627315086
les etats-unis offrent 10 millions de dollars pour un militant pakistanais,les etats-unis offrent 10 millions de dollars au chef militant pakistanais,0.76,0.98109627,0.57949966,0.4252736963526564
6 soldats de l'otan tues lors de l'attaque d'un ied en afghanistan,6 soldats de l'otan tues en afghanistan,0.76,0.9426391,0.4134346,0.506577634876697
les epouses d'oussama ben laden vont etre emprisonnees,le film d'oussama ben laden sera tourne en inde,0.16,0.5971804,0.31638312,0.1907901063797389
les egyptiens votent lors d'une election presidentielle historique,les egyptiens se rendent aux urnes pour une election historique,0.8,0.96262807,0.39349222,0.7297506906855885
"le pilote de jetblue qui a perturbe le vol est declare fou, non coupable",le pilote de jetblue qui a cause des perturbations en vol n'est pas coupable,0.76,0.9259639,0.45993415,0.3334833848108475
alerte au tsunami : pas besoin de paniquer pour l'afrique du sud,alerte au tsunami apres le seisme d'aceh,0.44,0.7969271,0.2731236,0.4833778118289825
les etats-unis remettent la prison de bagram aux autorites afghanes,les etats-unis transferent la prison de bagram sous controle afghan,0.96000004,0.92491174,0.40916917,0.4513916559944991
"jeremy hunt prend ses distances avec le conseiller qui a ""depasse les bornes"".",jeremy hunt s'accroche a la spad qui demissionne en raison des courriels de news corp,0.4,0.5926038,0.26747024,0.244489675379109
obama fait l'eloge des liens commerciaux entre les etats-unis et l'amerique latine,les agents des services secrets d'obama renvoyes chez eux,0.08,0.19529639,0.18185094,0.1557973511653365
blitzbokke evince par les fidji,blitzbokke battu par la nz,0.4,0.8426489,0.4396947,0.215262962743316
obama et romney se concentrent sur les etats balances,l'equipe anna doit encore se decider sur la contestation des sondages d'opinion,0.08,0.21588585,0.17967089,0.1752080271262724
l'attaque a la grenade tue une personne et en blesse au moins 11,enquete sur l'agression sexuelle d'une femme,0.04,0.24586937,0.18118232,0.1878455498263335
"des ""dizaines de corps"" retrouves en syrie",huit autres corps retrouves sur un bateau,0.28,0.35388273,0.19220202,0.2269981262932823
un tireur est accuse du meurtre d'un adolescent noir americain,reflexions sur les relations raciales sous un president noir,0.16,0.5670955,0.20269267,0.3155546642047218
jonny bairstow et eoin morgan brillent pour l'angleterre a mumbai,bairstow se produit en tournee en inde,0.35999998,0.3348315,0.26789942,0.1475281777280544
"comment les promoteurs de parcs eoliens ""utilisent des astuces de camera pour faire paraitre les turbines plus petites qu'elles ne le sont en realite"".","les promoteurs de parcs eoliens utilisent des ""astuces"" pour reduire la taille des turbines",0.88,0.82298267,0.31541324,0.3984424779517559
un drone americain tue six militants au pakistan : les responsables,les missiles americains tuent 15 personnes au pakistan : les responsables,0.48000002,0.66064477,0.21374786,0.4625326242419288
nigeria : les troupes nigerianes affluent apres le massacre de 40 etudiants,la police nigeriane procede a des arrestations apres le massacre d'une universite,0.52,0.80675834,0.26992872,0.4819806795031872
nerfs calmes -- pour l'instant : les marches sont soulages par le sauvetage des banques espagnoles,l'attention se porte sur la grece apres que l'espagne ait obtenu le renflouement de sa banque,0.44,0.38838637,0.18604396,0.261599216964766
"de violents combats a alep, en syrie",de violents combats a damas,0.28,0.62749404,0.2482908,0.3028875626372088
la france estime que la grece doit faire preuve de credibilite pour la zone euro,la hollande soutient la grece mais demande une reforme credible,0.35999998,0.698277,0.2173227,0.5149399927658999
les vengeurs battent un record au box-office,les hunger games battent le record du box-office americain,0.24000001,0.66611373,0.23148195,0.349181836104357
4 soldats francais auraient ete tues en afghanistan,un soldat britannique tue en afghanistan,0.2,0.65434873,0.2337653,0.3796855357000701
le dilemme du renflouement de l'espagne s'aggrave,le dilemme espagnol s'aggrave,0.68,0.52372265,0.21400984,0.2600692101420587
un soldat de l'otan meurt en afghanistan,deux soldats de l'aust blesses en afghanistan,0.120000005,0.6607679,0.22752854,0.4057768616721457
les stocks chinois ouvrent en baisse mercredi,les stocks chinois ouvrent en baisse vendredi,0.48000002,0.96597636,0.47826165,0.550839855510338
les dirigeants palestiniens condamnent l'appel de la fm israelienne a evincer abbas,les dirigeants palestiniens soutiennent l'accord de doha entre le fatah et le hamas,0.2,0.7171731,0.24344093,0.4315115048370698
mitt romney remporte la primaire du gop du maryland,romney remporte les primaires republicaines du maryland,0.96000004,0.503024,0.24361922,0.2102969320256388
un homme trouve une voiture sur ebay 42 ans apres son vol,un texan retrouve sa voiture 42 ans apres son vol,0.71999997,0.74522084,0.29703236,0.3245664749149298
le fils de sylvester stallone retrouve mort a hollywood,"sylvester stalloneatms fils, sage stallone, retrouve mort a hol",0.68,0.557163,0.2920707,0.1986131124208002
otan : 4 travailleurs humanitaires sauves des insurges afghans,5 travailleurs humanitaires liberes en operation en afghanistan,0.56,0.8849901,0.3153984,0.6007501238185149
la russie emprisonne les protestataires de l'emeute des chattes pendant deux ans,un tribunal russe va statuer sur le proces de l'emeute de pussy,0.35999998,0.59429246,0.2100172,0.3838317863365267
israel interdit a l'ecrivain allemand grass de venir en visite pour un poeme,israel interdit l'auteur allemand grass over poem,0.88,0.96100205,0.48950556,0.4235509493821363
les incontournables de la note pour le 1er aout 2012,les incontournables de la note pour le mercredi 4 juillet 2012,0.35999998,0.8620681,0.40394112,0.2769488259547115
une troupe americaine de l'otan arretee pour avoir tire sur des civils afghans,les etats-unis se disent attristes par les tirs sur les civils afghans,0.48000002,0.8506584,0.32603997,0.4265484794231526
la hollande remporte l'election presidentielle francaise,le timor oriental vote a l'election presidentielle,0.32,0.45423406,0.17353828,0.3522141742413678
militaire : les stocks chimiques de la syrie menacent israel,la russie dit a la syrie que la menace des armes chimiques est inacceptable,0.35999998,0.62248486,0.19304426,0.4966544691404724
fitch fait passer ford au rang d'investissement,fitch retablit le credit de ford au rang d'investissement,0.71999997,0.5850272,0.2866743,0.2136590922326388
"les conditions du plan de paix pour la syrie sont ""inacceptables"", selon l'opposition",la paix en syrie est aneantie alors que l'echeance est passee,0.4,0.7592258,0.24749613,0.5030357040772221
les grecs s'affrontent pour protester contre les nouvelles reductions,des affrontements eclatent a l'approche du vote grec,0.48000002,0.7688298,0.26459628,0.4527331167377521
"9 morts, 11 blesses, 4 disparus dans l'avalanche du mont-blanc","6 morts, plusieurs disparus dans l'avalanche du mont-blanc",0.48000002,0.908811,0.38630974,0.4438965085583037
"les talibans se font passer pour des ""femmes attirantes, sur facebook pour espionner",des soldats talibans se font passer pour de jolies femmes sur facebook pour obtenir les secrets des troupes,0.91999996,0.8944988,0.3508882,0.501483097370239
le militant chinois chen debarque aux etats-unis,un militant chinois renouvelle son appel a la lutte contre l'injustice,0.24000001,0.7998508,0.28225246,0.4515342008910658
salle de la ville : tir sur l'empire state building,2 morts dans une fusillade devant l'empire state building,0.64,0.50210744,0.2113034,0.291783526233764
mohamed morsi a prete serment en tant que president de l'eygptian,mursi prete serment en tant que president egyptien,0.88,0.7780412,0.30362308,0.3487991340450961
l'attaque d'une base de l'otan en afghanistan fait 15 morts,des travailleurs humanitaires liberes lors d'un raid en afghanistan,0.2,0.5494614,0.21745084,0.3161058636281309
yemen : attentat-suicide a la bombe et attaque de drones tuant au moins 30 personnes,une serie d'attentats en irak a fait au moins six morts,0.2,0.5520782,0.18916027,0.3831226415043935
torres passe a autre chose apres l'echec de sa candidature aux jeux olympiques,torres termine 4e et manque les 6e jeux olympiques,0.6,0.8397143,0.32960278,0.3761229284107258
le pakistan commence la demolition du complexe de ben laden,le pakistan demolit la cachette d'oussama ben laden,0.56,0.72222173,0.2710765,0.3579628261288856
le soudan blame israel pour les tirs d'armes de khartoum,le soudan accuse israel d'avoir lance un raid aerien sur une usine d'armement,0.71999997,0.79350704,0.26846582,0.4943257193628649
accord maison-senat sur une mesure relative aux taxes sur les salaires,les negociateurs parviennent a un accord sur le projet de loi du congres sur la reduction des charges sociales,0.76,0.5341679,0.22926033,0.2765903399653041
la tempete tropicale isaac submerge haiti et balaie cuba,la tempete tropicale isaac menace le barrage,0.28,0.53042006,0.2350152,0.2575002497741347
des militants pro-palestiniens etrangers cherchent a entrer en cisjordanie,100 pro-palestiniens cherchent a entrer en israel a allenby,0.44,0.81876445,0.29006493,0.3763963976959872
les stocks mondiaux augmentent en raison des espoirs suscites par le plan de relance de l'ue et des etats-unis,les actions augmentent dans l'espoir d'une relance de la fed,0.6,0.60287,0.23863149,0.2967757498433235
"gore vidal mort a 86 ans : un auteur, dramaturge et politicien legendaire meurt","gore vidal, celebre auteur, dramaturge, meurt a 86 ans",0.8,0.91782594,0.38784572,0.4626371019575346
les stocks mondiaux chutent avant la date limite de la dette grecque,les stocks asiatiques chutent avant l'echeance de la dette grecque,0.48000002,0.8587689,0.29714885,0.5643272313645789
la police sud-africaine a abattu 30 mineurs,la police sud-africaine affirme avoir tue plus de 30 mineurs,0.84,0.91350937,0.38462344,0.4683889595023965
"isaac trempe haiti, se dirige vers cuba, floride",isaac s'approche d'haiti avec une population sans abri a la suite du seisme,0.48000002,0.65837127,0.25602892,0.3201455795855192
la grande-bretagne tend la main a l'opposition syrienne,qui se soucie du peuple syrien ?,0.24000001,0.730866,0.22026482,0.5084291691310158
obama assouplit les regles d'expulsion pour les jeunes immigres,les etats-unis assouplissent les regles d'expulsion pour les jeunes : napolitano,0.8,0.72434324,0.2709218,0.359547809975044
la surface de microsoft est un grand pari sur l'avenir : analystes,"la tablette surface de microsoft est prometteuse, mais des questions subsistent",0.76,0.6727457,0.23830141,0.3863004630572033
"la petite amie de ""whitey"" bulger prend 8 ans","la petite amie du mafieux ""whitey"" bulger prend 8 ans",0.71999997,0.8726642,0.38233057,0.345183953975309
le president mauritanien abattu par une unite de l'armee,le president mauritanien abattu,0.76,0.814839,0.28840554,0.4696904029564709
un homme s'est immole par le feu au proces breivik,un homme s'enflamme devant le proces de breivik,0.91999996,0.74198437,0.34307912,0.2370386858728283
un drone americain tue 10 personnes dans le nord-ouest du pakistan,un drone americain au pakistan tue 10 militants presumes,0.76,0.95409316,0.42183256,0.6209825232904362
9 000 marines americains vont quitter okinawa,9 000 marines americains vont quitter okinawa : declaration,1.0,0.98092544,0.5263708,0.6675346518201988
toys r us renonce aux frais pour le programme de mise de cote,wal-mart reduit les frais du programme de mise de cote pour les vacances,0.35999998,0.42141822,0.23511142,0.1976498658165263
l'iran developpe ses activites d'enrichissement nucleaire : rapport de l'aiea,l'iran intensifie ses activites nucleaires sensibles - aiea,0.6,0.81417716,0.31283942,0.3797059450518275
"donna summer, reine du disco, meurt a 63 ans","donna summer, la reine du disco",0.6,0.7020088,0.28288192,0.3067289819740545
les attaques irakiennes tuent un general et quatre policiers,les attaques en irak tuent le general et 4 autres personnes,0.8,0.913792,0.40352213,0.4166009774049242
au moins 80 morts dans les tremblements de terre du nord-ouest de l'iran,"180 morts, 1 300 blesses dans les tremblements de terre du nord-ouest de l'iran",0.52,0.83917725,0.30837578,0.4535102215055797
