sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
aung san suu kyi s'adresse aux deputes britanniques,la birmane aung san suu kyi s'adressera au parlement lors de sa visite en juin,0.8,0.52130044,0.40474546,0.24051805192528072
sherif : un homme recupere une voiture volee 42 ans plus tard,un americain recupere sa voiture 42 ans apres un vol,0.8,0.7568729,0.4486571,0.45355687869033295
"le pdg de google declare qu'android est important, mais pas critique","larry page dit qu'android est important, mais pas critique",0.8,0.79066503,0.4663232,0.48287644304275434
l'iran pourrait reduire ses exportations de petrole vers d'autres etats de l'ue,les deputes iraniens se disent prets a interdire les exportations de petrole vers certains etats de l'ue,0.71999997,0.7795947,0.46015236,0.4756642649788597
les incendies d'usine font au moins 260 morts au pakistan,au moins six morts dans un echange de tirs au pakistan,0.16,0.78897494,0.45175287,0.5320017793798835
un australien parmi les quatre personnes disparues dans un avion en indonesie,mort du peintre iranien mansoureh hosseini,0.0,0.23573545,0.3186458,0.15989902305707676
"romney s'engage a retablir la ""promesse de l'amerique"".","romney promet de ""restaurer l'amerique",0.76,0.91137844,0.5883261,0.4853948306092258
la fille de 3 ans de santorum hospitalisee,"le directeur de ""kony 2012"" hospitalise",0.120000005,0.39349812,0.35638025,0.22102436545200313
mandela sort de l'hopital,le president israelien libere de l'hopital,0.24000001,0.2488392,0.37093508,0.09784038765457093
jaya prada est prete a rejoindre le bjp,"jaya prada pourrait rejoindre le bjp, amar singh decidera pour elle",0.76,0.7526692,0.4912671,0.30770638863469196
"nasrallah, du hezbollah, met en garde les etats-unis contre les films anti-islamiques",le hezbollah appelle a plus de protestations contre les films islamiques,0.56,0.82963705,0.48697987,0.5250173570599819
nadal s'impose a djokovic pour le 7eme titre de roland garros,tennis : nadal bat djokovic pour le titre de monte carlo,0.64,0.47270116,0.3866405,0.16060688102356552
les frais de garde d'enfants augmentent de pres de 6,"la garde d'enfants ""coute 15 000  par an"".",0.6,0.37098232,0.34418157,0.22680250165671492
obama appelle a une action decisive sur la crise de la dette en europe,obama exhorte l'europe a agir rapidement face a la crise,0.68,0.8801528,0.53263515,0.5473557241068635
le melange pour hamburgers de buf est rappele en raison de preoccupations liees a la salmonelle,rappel de la poudre de chocolat en raison de preoccupations liees a la salmonelle,0.2,0.54216063,0.3968352,0.2792416274132845
obama et romney se preparent pour le premier debat,obama et romney se preparent a debattre,0.84,0.94625366,0.64461315,0.5068130226123516
le premier gaz important decouvert au large du kenya,les raiders tuent 38 personnes lors des derniers affrontements terrestres au kenya,0.16,0.3898076,0.3477122,0.2352753116859256
un employe de la croix-rouge tue au pakistan,un travailleur humanitaire britannique kidnappe et tue au pakistan,0.44,0.73587847,0.44041216,0.43194862874622864
8 roquettes tirees de gaza vers le sud d'israel ; aucun blesse,dix roquettes en provenance de la terre de gaza dans le sud d'israel ; aucune ne fait de mal,0.68,0.84077287,0.5078909,0.4742146210231691
un soldat americain tue lors d'un incident de tir en afghanistan du sud,cinq soldats de l'otan tues en afghanistan,0.32,0.6878759,0.40911776,0.4511341084415655
fermeture des bureaux de vote lors de l'election presidentielle egyptienne,communiques de presse : election presidentielle au yemen,0.16,0.6380246,0.3852275,0.4413932576302614
la police n'a pas etabli de lien avec les declarations de savile,la bbc doit repondre a des questions pour avoir retire l'affaire savile,0.24000001,0.24522623,0.36191988,0.12316184940496903
le chomage dans la zone euro reste a un niveau record de 11,le chomage dans la zone euro atteint un niveau record,0.68,0.7389958,0.45465744,0.37986852553443795
james murdoch quitte bskyb,james murdoch quitte son poste a bskyb,0.84,0.91441154,0.67154306,0.26101999119941516
le celebre auteur de science-fiction ray bradbury meurt a 91 ans,"ray bradbury, legende de la science-fiction, mort a 91 ans",0.96000004,0.90601236,0.56390744,0.5536241060758649
egypte : election presidentielle les 23 et 24 mai,election presidentielle americaine de 2012,0.120000005,0.39907375,0.31832975,0.30851418936044445
quatre soldats francais tues dans un attentat suicide en afghanistan,quatre soldats etrangers tues dans l'est de l'afghanistan,0.68,0.82649356,0.46718284,0.5968951697205754
les observateurs de l'onu trouvent des traces du massacre syrien,une equipe de l'onu enquete sur le massacre syrien,0.8,0.80138427,0.5081412,0.3571085750222833
sondage ap : la majorite des americains ont des prejuges contre les noirs,sondage ap : la majorite des prejuges contre les noirs,0.71999997,0.86711264,0.53296953,0.4738117121343028
source ap : les peaux-rouges a echanger contre le choix n2,les peaux-rouges s'echangent contre le choix n2,0.84,0.8523772,0.52754873,0.4348340578121086
"la chine prevoit une augmentation du budget de la defense de 11,2% en 2012","les depenses de defense de la chine en hausse de 11,2",0.8,0.6536499,0.41716993,0.3200186654243388
une serie d'explosions en irak tue au moins 32 personnes,un fort seisme en italie tue au moins six personnes,0.0,0.41454297,0.38483343,0.19311785857477443
le president equatorien correa declare qu'aucune decision n'a ete prise sur l'asile d'assange,l'equateur doit encore se prononcer sur l'asile d'assange,0.76,0.7867024,0.45914593,0.4746173991682099
les etats-unis offrent 10 millions de dollars pour un militant pakistanais,les etats-unis offrent 10 millions de dollars au chef militant pakistanais,0.76,0.97988343,0.74411863,0.5565092736540939
6 soldats de l'otan tues lors de l'attaque d'un ied en afghanistan,6 soldats de l'otan tues en afghanistan,0.76,0.93660676,0.59778744,0.6302511010346118
les epouses d'oussama ben laden vont etre emprisonnees,le film d'oussama ben laden sera tourne en inde,0.16,0.5298352,0.4727082,0.15893315304631425
les egyptiens votent lors d'une election presidentielle historique,les egyptiens se rendent aux urnes pour une election historique,0.8,0.95796406,0.6438921,0.6370666894945385
"le pilote de jetblue qui a perturbe le vol est declare fou, non coupable",le pilote de jetblue qui a cause des perturbations en vol n'est pas coupable,0.76,0.9561291,0.7005123,0.39402603351441456
alerte au tsunami : pas besoin de paniquer pour l'afrique du sud,alerte au tsunami apres le seisme d'aceh,0.44,0.6896254,0.42482707,0.3860583740455986
les etats-unis remettent la prison de bagram aux autorites afghanes,les etats-unis transferent la prison de bagram sous controle afghan,0.96000004,0.90098214,0.5873304,0.4372809285060403
"jeremy hunt prend ses distances avec le conseiller qui a ""depasse les bornes"".",jeremy hunt s'accroche a la spad qui demissionne en raison des courriels de news corp,0.4,0.52527636,0.41493836,0.23116461685952305
obama fait l'eloge des liens commerciaux entre les etats-unis et l'amerique latine,les agents des services secrets d'obama renvoyes chez eux,0.08,0.52515966,0.3987743,0.25257141235919417
blitzbokke evince par les fidji,blitzbokke battu par la nz,0.4,0.6968094,0.4786964,0.25418208912660584
obama et romney se concentrent sur les etats balances,l'equipe anna doit encore se decider sur la contestation des sondages d'opinion,0.08,0.17287865,0.33390784,0.10711921157725243
l'attaque a la grenade tue une personne et en blesse au moins 11,enquete sur l'agression sexuelle d'une femme,0.04,0.25519985,0.3289136,0.16148057663736184
"des ""dizaines de corps"" retrouves en syrie",huit autres corps retrouves sur un bateau,0.28,0.41173643,0.39529845,0.14359338312908043
un tireur est accuse du meurtre d'un adolescent noir americain,reflexions sur les relations raciales sous un president noir,0.16,0.4440807,0.35980076,0.2622569149510434
jonny bairstow et eoin morgan brillent pour l'angleterre a mumbai,bairstow se produit en tournee en inde,0.35999998,0.27973324,0.36817312,0.12733756749391226
"comment les promoteurs de parcs eoliens ""utilisent des astuces de camera pour faire paraitre les turbines plus petites qu'elles ne le sont en realite"".","les promoteurs de parcs eoliens utilisent des ""astuces"" pour reduire la taille des turbines",0.88,0.7563775,0.46086442,0.4165477034046247
un drone americain tue six militants au pakistan : les responsables,les missiles americains tuent 15 personnes au pakistan : les responsables,0.48000002,0.74680346,0.43262333,0.49423973756576367
nigeria : les troupes nigerianes affluent apres le massacre de 40 etudiants,la police nigeriane procede a des arrestations apres le massacre d'une universite,0.52,0.7183476,0.41369307,0.49387613898709287
nerfs calmes -- pour l'instant : les marches sont soulages par le sauvetage des banques espagnoles,l'attention se porte sur la grece apres que l'espagne ait obtenu le renflouement de sa banque,0.44,0.385173,0.37693176,0.1875781773171077
"de violents combats a alep, en syrie",de violents combats a damas,0.28,0.6837622,0.50296146,0.22159449569366338
la france estime que la grece doit faire preuve de credibilite pour la zone euro,la hollande soutient la grece mais demande une reforme credible,0.35999998,0.648748,0.4148109,0.36615794353124054
les vengeurs battent un record au box-office,les hunger games battent le record du box-office americain,0.24000001,0.5948812,0.45251837,0.19317023237219952
4 soldats francais auraient ete tues en afghanistan,un soldat britannique tue en afghanistan,0.2,0.6883651,0.41847643,0.4173227963833686
le dilemme du renflouement de l'espagne s'aggrave,le dilemme espagnol s'aggrave,0.68,0.5074543,0.42603424,0.16713456068445787
un soldat de l'otan meurt en afghanistan,deux soldats de l'aust blesses en afghanistan,0.120000005,0.8008967,0.4616785,0.5277015277971668
les stocks chinois ouvrent en baisse mercredi,les stocks chinois ouvrent en baisse vendredi,0.48000002,0.965486,0.659595,0.7049048665978801
les dirigeants palestiniens condamnent l'appel de la fm israelienne a evincer abbas,les dirigeants palestiniens soutiennent l'accord de doha entre le fatah et le hamas,0.2,0.78287494,0.45380574,0.508225317415229
mitt romney remporte la primaire du gop du maryland,romney remporte les primaires republicaines du maryland,0.96000004,0.81584126,0.48916966,0.3300812549995213
un homme trouve une voiture sur ebay 42 ans apres son vol,un texan retrouve sa voiture 42 ans apres son vol,0.71999997,0.74255025,0.42656782,0.5023486439473774
le fils de sylvester stallone retrouve mort a hollywood,"sylvester stalloneatms fils, sage stallone, retrouve mort a hol",0.68,0.65611786,0.45848426,0.26226824608258537
otan : 4 travailleurs humanitaires sauves des insurges afghans,5 travailleurs humanitaires liberes en operation en afghanistan,0.56,0.72689855,0.41456208,0.5134598207935787
la russie emprisonne les protestataires de l'emeute des chattes pendant deux ans,un tribunal russe va statuer sur le proces de l'emeute de pussy,0.35999998,0.6311768,0.40727428,0.361233346600563
israel interdit a l'ecrivain allemand grass de venir en visite pour un poeme,israel interdit l'auteur allemand grass over poem,0.88,0.92128766,0.58381224,0.5483522535447021
les incontournables de la note pour le 1er aout 2012,les incontournables de la note pour le mercredi 4 juillet 2012,0.35999998,0.6585609,0.43143207,0.33683497983935656
une troupe americaine de l'otan arretee pour avoir tire sur des civils afghans,les etats-unis se disent attristes par les tirs sur les civils afghans,0.48000002,0.8067492,0.51820356,0.35982022375345757
la hollande remporte l'election presidentielle francaise,le timor oriental vote a l'election presidentielle,0.32,0.5641017,0.36300102,0.3948081430784594
militaire : les stocks chimiques de la syrie menacent israel,la russie dit a la syrie que la menace des armes chimiques est inacceptable,0.35999998,0.54591733,0.3724728,0.34044154826533063
fitch fait passer ford au rang d'investissement,fitch retablit le credit de ford au rang d'investissement,0.71999997,0.7854755,0.51755685,0.287722238490749
"les conditions du plan de paix pour la syrie sont ""inacceptables"", selon l'opposition",la paix en syrie est aneantie alors que l'echeance est passee,0.4,0.5840866,0.42392707,0.24255656607095094
les grecs s'affrontent pour protester contre les nouvelles reductions,des affrontements eclatent a l'approche du vote grec,0.48000002,0.7309767,0.44581866,0.4115076160947697
"9 morts, 11 blesses, 4 disparus dans l'avalanche du mont-blanc","6 morts, plusieurs disparus dans l'avalanche du mont-blanc",0.48000002,0.74853706,0.45333084,0.4266884995780842
"les talibans se font passer pour des ""femmes attirantes, sur facebook pour espionner",des soldats talibans se font passer pour de jolies femmes sur facebook pour obtenir les secrets des troupes,0.91999996,0.87274945,0.5202836,0.5580396737126584
le militant chinois chen debarque aux etats-unis,un militant chinois renouvelle son appel a la lutte contre l'injustice,0.24000001,0.7640424,0.49920395,0.30897819919708686
salle de la ville : tir sur l'empire state building,2 morts dans une fusillade devant l'empire state building,0.64,0.58588374,0.39686114,0.32389844486429914
