sentence1,sentence2,similarity_score,pred_sim_score_cos,pred_sim_score_euclid,pred_sim_score_dot
une avalanche enterre au moins 100 soldats pakistanais,une avalanche a enseveli plus de 100 soldats pakistanais,0.91999996,0.8854995,0.14576961,0.6222558651257903
l'inflation tombe a son niveau le plus bas depuis 15 mois : ce qu'en disent les analystes,l'inflation tombe a son niveau le plus bas depuis 15 mois,0.91999996,0.8647454,0.14478068,0.5266372330299398
komen ne reduira pas le financement du planned parenthood,susan g komen dans le cadre de la reduction du financement du planned parenthood,0.6,0.73395,0.11837653,0.3163319553449881
forex &amp ; or 25 aout 2012,forex & or 19 juillet 2012,0.44,0.65426445,0.101225466,0.2924644060162326
l'iran affirme que les negociations nucleaires de l'onu vont se poursuivre,"l'iran juge ""constructives"" les discussions sur le nucleaire avec l'onu",0.56,0.70516765,0.11779648,0.2605877115087185
l'agroalimentaire : la maladie de la vache folle trouvee en californie,l'usda confirme un cas de maladie de la vache folle en californie,0.84,0.78946793,0.13153727,0.35829848455983315
"bp vend certains actifs du golfe du mexique pour 5,55 milliards de dollars","bp vend des actifs du golfe du mexique a plains pour 5,55 milliards de dollars",0.71999997,0.9562649,0.24891114,0.46060978153106963
300 victimes potentielles de jimmy savile : la police,royaume-uni : 300 victimes potentielles d'abus de savile emergent,0.71999997,0.755314,0.1347205,0.2577413379499934
armstrong quitte livestrong,armstrong se retire de livestrong,0.91999996,0.76160324,0.12168543,0.35285046831129974
un drone americain tue 5 militants au pakistan,les attaques de drones americains tuent 16 militants presumes au yemen,0.35999998,0.7629683,0.11674289,0.4032237327695067
le gouvernement syrien n'arretera pas les attaques,"l'opposition syrienne rapporte un ""massacre"".",0.2,0.733016,0.0946613,0.5587826456751604
les actions chinoises cloturent en hausse vendredi midi,les stocks chinois en hausse vendredi midi,0.91999996,0.8038417,0.13431351,0.3795664732763607
myanmar : l'opposition pretend que suu kyi a gagne,les electeurs du myanmar sont optimistes car le parti de suu kyi pretend gagner,0.64,0.8124016,0.14660542,0.29630323655489726
la cote d'obama baisse dans les sondages pour ses rivaux republicains,la grande victoire hispanique d'obama inquiete les republicains,0.2,0.64902395,0.107261136,0.2597362502199194
deux soldats de l'aust blesses en afghanistan,4 soldats etrangers tues dans l'est de l'afghanistan,0.24000001,0.8078563,0.13107242,0.41608524650236994
le nouveau chef de l'opposition syrienne veut une aide sans conditions,l'opposition syrienne s'unit alors qu'israel tire des coups de semonce,0.2,0.76440096,0.11009086,0.465454819437027
le conflit des mines en afrique du sud fait au moins 30 victimes,l'accident de train en afrique du sud fait 26 victimes,0.16,0.8509085,0.1428974,0.4757916405973203
"les forces syriennes bombardent homs, la russie met en garde contre une guerre civile","les forces syriennes bombardent homs, lavrov arrive pour des pourparlers",0.52,0.83375543,0.14945172,0.35606788544547957
report des resultats de l'election presidentielle en egypte,report du resultat des elections egyptiennes,0.84,0.8200003,0.13321589,0.4391171019423355
la date limite est passee sans nouvelles sanctions contre l'iran,l'ue se rapproche des nouvelles sanctions contre l'iran,0.32,0.76742876,0.12843741,0.3281030676984055
le tueur russe arrete nie tout lien avec l'emeute de la chatte,des dizaines de personnes arretees lors d'une manifestation contre la tour de television russe,0.16,0.5320521,0.08856024,0.21959637538054305
le memorial norvegien rend hommage a 77 victimes de massacres,la norvege celebre l'anniversaire du massacre,0.56,0.69995296,0.09498826,0.4976581832415658
un general americain d'afghanistan lie au scandale petraeus,un haut general americain lie au scandale petraeus,0.76,0.8742875,0.16372894,0.39206908888632097
baisse des stocks chinois apres la reduction du rrr - 14 mai,les actions chinoises gagnent du terrain lundi midi,0.4,0.55033255,0.09291713,0.22304579234676863
"la coree fait des progres ""significatifs"" dans le domaine des reacteurs nucleaires - aiea",n. la coree s'engage a renforcer sa dissuasion nucleaire,0.56,0.3230734,0.07506996,0.0937458683773016
le president des maldives demissionne apres une mutinerie policiere et des protestations,le president des maldives demissionne apres des semaines de protestations,0.68,0.90374595,0.18739682,0.3945543087380979
"une frappe de l'otan ""tue des civils"" en afghanistan",deux soldats de l'otan tues en afghanistan,0.16,0.85541457,0.15366507,0.3873783416043865
al-qaida dit avoir capture 70 soldats yemenites dans la bataille d'abyan,"al-qaida s'affronte, des explosions tuent 35 soldats au yemen",0.28,0.8467308,0.13363467,0.551536712059428
"un avion de la marine s'ecrase dans des appartements americains, des pilotes s'ejectent",un jet de la marine americaine s'ecrase sur des immeubles d'habitation en virginie,0.68,0.8298606,0.13357331,0.4729262247040587
les stocks de la chine augmentent mercredi,les actions americaines ouvrent plus haut malgre le manque de pib,0.16,0.6502944,0.11158955,0.21900716911362833
l'idf va deployer l'iron dome dans le centre d'israel,une importante tempete de neige deverse des barils sur les plaines centrales,0.0,0.4953309,0.09548053,0.14065917535153277
4 personnes tuees lors d'une attaque de drones americains au pakistan,un drone americain tue 3 personnes au pakistan,0.6,0.8629699,0.14547731,0.5105943915076219
"un adolescent americain detenu dans le cadre d'un attentat a la voiture piegee du ""jihad"" a chicago",un adolescent de chicago arrete dans le cadre d'un attentat a la voiture piegee a chicago,0.68,0.901047,0.17884594,0.44072238375674117
"pc david rathband : les craintes du frere jumeau pour son ""meilleur ami"".",david miliband : mon frere et un retour au vieux labour,0.04,0.7144263,0.12409383,0.25035471227943423
les forces syriennes s'appretent a reprendre alep,le regime syrien veut reprendre la ville d'alep,0.88,0.7468254,0.10775132,0.4543975560573363
une equipe parlementaire de 20 membres et une equipe commerciale part pour l'inde,le secretaire d'etat au commerce prend un conge,0.0,0.5522082,0.097006164,0.1984043174307718
wall street s'ouvre plus bas,wall street se termine de facon mitigee,0.4,0.62904865,0.1040149,0.2481993932825931
les actions europeennes rebondissent sous l'effet de la relance chinoise,le prix du petrole augmente en raison des espoirs de relance,0.16,0.66409564,0.106164336,0.29384699228277944
les contrats a terme sur les indices boursiers annoncent un debut de baisse,les contrats a terme sur les indices boursiers signalent des pertes anticipees,0.88,0.8584316,0.14812024,0.4525276768837683
un homme accuse d'avoir blesse un depute lors d'un attentat,un homme accuse de meurtre dans un appartement,0.28,0.82576233,0.12830275,0.5169655489033176
"nokia s'excuse pour la ""fausse"" publicite",les etats-unis renoncent a des avenants pour l'aide au pakistan,0.0,0.5756763,0.09167008,0.27451668039102806
un drone americain tue 5 militants au pakistan,un drone tue quatre militants presumes au pakistan,0.6,0.8758645,0.1508422,0.5266274732912822
les rebelles syriens quittent homs assiegee,les rebelles syriens se retirent du quartier assiege de homs,0.88,0.817448,0.14349763,0.34961609092016377
les etats-unis ordonnent au personnel non essentiel de quitter le soudan et la tunisie,les etats-unis ordonnent au personnel non essentiel de quitter la tunisie et le soudan,0.8,0.9889575,0.3906376,0.5125837298823591
moubarak critique l'egypte,moubarak en egypte dans un etat critique,0.91999996,0.80250376,0.1563596,0.23220797473884675
assad dit que les mercenaires sont derriere les troubles en syrie,assad accuse les etats-unis d'avoir alimente le soulevement syrien,0.6666666,0.70101845,0.11488222,0.28633255741242175
le premier ministre japonais dissout la chambre basse pour les elections,l'iran et les puissances mondiales prets pour les negociations sur le nucleaire,0.0,0.6496025,0.09446319,0.3589503483489298
deux morts dans la nouvelle frappe israelienne sur gaza : les medecins,"5 morts dans les frappes sur gaza, des militants font barrage a israel",0.4,0.79991835,0.13705885,0.3444261655383541
"un avion de la marine s'ecrase sur des batiments de virginie, faisant six blesses","un avion de la marine s'ecrase dans des appartements en virginie9, avec des blesses",0.64,0.8044383,0.13523857,0.37385936849892965
un soldat de l'otan tue en afghanistan du sud,un soldat britannique tue dans le sud de l'afghanistan,0.64,0.8470881,0.13267538,0.5046644610524832
le taux de chomage en espagne atteint un nouveau sommet,le nombre de chomeurs en espagne atteint un nouveau sommet,0.84,0.93250203,0.21969132,0.38993495936652095
la turquie brouille les jets pres de la frontiere,la turquie envoie des avions a la frontiere syrienne,0.71999997,0.590416,0.09904811,0.22526595938491262
deux morts en syrie : les violences apres la surveillance des terres par l'onu,deux ans d'interdiction de dopage pour contador,0.0,0.52489716,0.091953516,0.20242290066720176
"un civil, transfuge tue en syrie, selon une ong",des tireurs syriens tuent trois officiers syriens : ong,0.2,0.64397776,0.10551431,0.24904710249408601
taiwan secouee par un fort tremblement de terre,la chine secouee par deux tremblements de terre,0.24000001,0.81134564,0.12818968,0.4418672661662046
"paul tucker, de la banque d'angleterre, entache par le desordre du libor",l'adjoint de la banque d'angleterre refuse d'ordonner le truquage des taux,0.56,0.739854,0.13538429,0.22569588671693497
la croix-rouge dit qu'elle negocie l'arret des combats en syrie pour obtenir de l'aide,la croix-rouge negocie un cessez-le-feu avec la syrie pour apporter de l'aide,0.88,0.8596035,0.14075446,0.5205362252002871
les forces syriennes tirent sur des civils dans un bus,les forces syriennes et les rebelles s'affrontent pres de la turquie,0.16,0.7916133,0.114118874,0.5323364866398286
le parlement allemand soutient massivement l'accord de sauvetage de la grece,le parlement allemand approuve le plan de sauvetage de la grece,0.88,0.8971821,0.16158658,0.5530905925835702
les bombardements et les affrontements se poursuivent en syrie,"bombardements, affrontements alors que l'opposition syrienne cherche des armes",0.68,0.76704884,0.11326567,0.46447281622160524
les reformes de la birmanie entrainent un assouplissement des sanctions americaines,les militants birmans disent qu'il faut ralentir l'assouplissement des sanctions,0.48000002,0.77427477,0.12144089,0.38010928825218954
usain bolt gagne le 200m - reaction de steven howard,les gains de la telephonie mobile sur facebook stimulent la croissance des revenus : reaction,0.04,0.52624273,0.09055607,0.18403323238727198
des dizaines de morts dans l'attaque d'un centre de villegiature des talibans,la police indienne nomme 3 iraniens dans l'attaque d'une ambassade,0.08,0.7698293,0.11079097,0.49478092553206626
l'est de la syrie en proie a de violents combats avant le scrutin,de lourds combats secouent l'est de la syrie - residents,0.76,0.7358552,0.11181526,0.3788373123570957
"le yuan chinois s'affaiblit a 6,3282 contre le dollar lundi","le yuan chinois se replie a 6,2697 contre le dollar jeudi",0.56,0.901236,0.17593989,0.46408589680460083
7 morts dans la fusillade d'une ecole chretienne,5 blesses dans la fusillade d'une ecole de l'ohio,0.28,0.85076404,0.15149505,0.39022167879997377
la brigade antiterroriste indonesienne tue deux militants presumes,la police indonesienne abat des militants presumes a bali,0.64,0.78015643,0.12034654,0.390333677223147
election aux etats-unis : mitt romney concede sa defaite alors que barack obama remporte son second mandat,romney concede l'election a obama par telephone,0.8,0.68078727,0.11523195,0.24636742527163302
les armeniens votent aux elections legislatives,"le vote du parlement armenien, un test pour le president",0.64,0.70616496,0.10263433,0.384573913233581
sachin tendulkar est assermente comme senateur indien,le depute sachin tendulkar dit non a un bungalow du gouvernement,0.32,0.69700575,0.124142766,0.21844494310202495
un jet de la marine s'ecrase dans un immeuble d'habitation,un jet de la marine americaine s'ecrase sur des immeubles d'habitation en virginie,0.71999997,0.85438913,0.13676056,0.5564173187907154
romney remporte une grande victoire dans les primaires de porto rico,romney remporte les primaires de l'illinois,0.3,0.8273287,0.14033425,0.40716016069474764
yahoo ! va nommer le pdg de google mayer : rapport,"yahoo nomme mayer, directeur general de google",0.84,0.7135298,0.121413805,0.2660139526958914
un soldat americain accuse de massacre en afghanistan engage un eminent avocat specialise en droit penal,un soldat americain accuse d'avoir tue des civils afghans est identifie,0.4,0.77854985,0.122063994,0.41176601993866896
"un tremblement de terre de magnitude 6,0 frappe le nord de l'italie : usgs","un seisme de magnitude 5,9 frappe le detroit de sunda, en indonesie : usgs",0.32,0.84325206,0.1489742,0.39518483123199655
